10685,740020730,Arild Arildsvägen,56.266756,12.579265,
10686,740020731,Arild Nabbavägen,56.270796,12.578408,
10687,740020734,Fjälastorp Falkamöllan,56.262110,12.591992,
10688,740020735,Fjälastorp Hembygden,56.260323,12.602088,
10689,740020736,Bölsåkra,56.254993,12.620162,
10690,740020737,Bökebäck,56.257134,12.634918,
10691,740020738,Bökebäcksgården,56.255805,12.641598,
10692,740020739,Svanshall Stenbrottet,56.252625,12.656809,
10693,740020741,Stockholm Stadion,59.343790,18.077237,
10694,740020745,Svanshall Handelsmansväg,56.249587,12.662078,
10695,740020746,Rekekroken N,56.245007,12.667150,
10696,740020747,Jonstorp Gerdas äng,56.232894,12.674563,
10697,740020748,Undersåker Bygården E14,63.315398,13.270076,
10698,740020749,T-Centralen T-bana,59.330947,18.059263,
10699,740020750,Stockholm Östra station,59.346113,18.071714,
10700,740020752,Göteborg Brunnsparken,57.706944,11.967843,
10701,740020753,Hult väg 40,57.635453,15.128256,
10702,740020755,Alvik T-bana,59.333635,17.980265,
10703,740020756,Gåshaga station,59.356925,18.229038,
10704,740020757,Ropsten T-bana,59.357298,18.102218,
10705,740020759,Svarte station,55.428485,13.717116,
10706,740020760,Oxie station,55.541631,13.096172,
10707,740020765,Vagnhärad centrum,58.946092,17.487905,
10708,740020766,Julita vägskäl,59.087446,16.073576,
10709,740020767,Tystberga övre,58.853476,17.241390,
10710,740020768,Lästringe,58.875851,17.320065,
10711,740020769,Alberga,59.278901,16.119207,
10712,740020770,Lästringe trafikplats,58.908626,17.328961,
10713,740020774,Väsby Tågalycke,56.199314,12.600346,
10714,740020775,Nygård,56.196377,12.612535,
10715,740020776,Ingelsträde Brandstorpsv,56.185152,12.631339,
10716,740020777,Ingelsträde Våtamåsavägen,56.185852,12.636905,
10717,740020778,Hulta V,56.183585,12.661052,
10718,740020779,Hulta Nybovägen,56.183193,12.675328,
10719,740020780,Skottvägen,59.300851,15.238959,
10720,740020781,Höganäs Pottenborgsvägen,56.201868,12.593136,
10721,740020783,Höganäs Ljungvägen,56.191518,12.562623,
10722,740020784,Görslöv,56.213428,12.652963,
10723,740020785,Höganäs Skolgatan,56.200442,12.576039,
10724,740020786,Höganäs Gamsgatan,56.193627,12.575903,
10725,740020787,OKG,57.415288,16.669409,
10726,740020790,Rekekroken S,56.237424,12.670708,
10727,740020791,Höganäs Sjöcrona,56.196700,12.576579,
10728,740020792,Höganäs S:t Andreas Väg,56.202939,12.591467,
10729,740020796,Höganäs Sporthall,56.185863,12.565259,
10730,740020798,Brunnby Görsavägen,56.255686,12.571028,
10731,740020803,Höganäs Arnbergs plats,56.199764,12.560104,
10732,740020804,Höganäs Brorsbacke,56.200184,12.565485,
10733,740020807,Höganäs Öresundsskolan,56.198517,12.557099,
10734,740020808,Höganäs Köpmansgatan,56.201017,12.552051,
10735,740020822,Eslöv Verkstadsvägen,55.834221,13.317479,
10736,740020825,Eslöv Kärråkra vårdcentral,55.843292,13.285553,
10737,740020826,Eslöv Djupadalsvägen,55.829005,13.289431,
10738,740020828,Orrahus,55.924844,13.375279,
10739,740020829,Rönneholm,55.932778,13.379855,
10740,740020830,Sjuntorp Sörby,58.200259,12.211145,
10741,740020831,Sjuntorps skola,58.189549,12.230077,
10742,740020832,Hasslebro,55.936286,13.381877,
10743,740020834,Källbrink idrottsplats,59.250287,17.949339,
10744,740020835,Slagsta Strand,59.253846,17.859493,
10745,740020838,Gunnaröd,55.948462,13.351591,
10746,740020839,Kumla kyrkby,59.843637,16.637317,
10747,740020840,Klockaregården,55.954983,13.341185,
10748,740020841,Billinge k:a,55.959980,13.335389,
10749,740020844,Östborn,60.614987,15.760956,
10750,740020845,Mohed busstation,61.294594,16.831083,
10751,740020846,Äppelbo kyrka,60.489057,14.005299,
10752,740020847,Gagnef ICA,60.595456,15.081197,
10753,740020848,Finja Tyringevägen,56.171380,13.696941,
10754,740020850,Berga affären,57.217794,16.035520,
10755,740020851,Billinge N,55.974991,13.328135,
10756,740020852,Hassle skolan,55.916566,13.385124,
10757,740020856,Aspö brygga,59.215704,18.753950,
10758,740020858,Snärjehusvägen,55.846603,13.342080,
10759,740020859,Kastberga skola,55.854694,13.363035,
10760,740020860,St Kastberga,55.854281,13.382132,
10761,740020861,Linköping Mjärdevi,58.397156,15.556814,
10762,740020862,Kläppen,61.032044,13.339438,
10763,740020863,Storholmsjö,63.681755,14.332179,
10764,740020864,Slättberg torget,61.115928,14.657909,
10765,740020865,Hallebacka,58.409465,14.014633,
10766,740020867,Mörby station,59.391889,18.046934,
10767,740020868,Altorp station,59.410227,18.072895,
10768,740020869,Näsby allé station,59.427431,18.085360,
10769,740020870,Djursholms Ekeby station,59.412881,18.057570,
10770,740020871,Rydbo station,59.465341,18.183245,
10771,740020872,Tibble station,59.442490,18.062606,
10772,740020873,Kragstalund station,59.510090,18.075529,
10773,740020874,Saltsjö-Järla station,59.306848,18.149675,
10774,740020875,Saltsjö-Duvnäs station,59.300541,18.198687,
10775,740020876,Igelboda station,59.289752,18.275869,
10776,740020877,Neglinge station,59.288526,18.292140,
10777,740020878,Tippen station,59.283979,18.277206,
10778,740020879,Tattby station,59.279056,18.282008,
10779,740020881,Vävle Allé,59.443132,16.719062,
10780,740020882,Barva handel,59.376497,16.791686,
10781,740020883,Sundby kyrka,59.433558,16.633462,
10782,740020885,Stenkvista kyrka,59.315502,16.532554,
10783,740020886,Kälbro,59.286730,16.543924,
10784,740020887,Flenmo,59.130555,16.542572,
10785,740020888,Tandla gård,59.281737,16.423508,
10786,740020889,Risinge,59.263550,16.367967,
10787,740020891,Gillberga skola,59.320593,16.319029,
10788,740020892,Lista gård,59.313950,16.271063,
10789,740020893,Böcklinge,59.301399,16.220938,
10790,740020894,Västermo,59.289861,16.079302,
10791,740020896,Vansö kyrka,59.404857,16.941784,
10792,740020900,Malmby,59.337750,17.058617,
10793,740020901,Grundbro,59.306830,17.092788,
10794,740020902,Norrlänna,59.307493,16.989769,
10795,740020903,Merlänna Länna kyrka,59.281872,16.982704,
10796,740020904,Björndammen,59.204944,16.817197,
10797,740020905,Laxne,59.166836,17.188471,
10798,740020906,Svärta,58.816934,17.078697,
10799,740020908,Spelvik kyrka,58.908650,17.097375,
10800,740020909,Aspa,58.927798,17.099340,
10801,740020910,Väster-Malma,58.950610,17.126170,
10802,740020912,Ånga,58.740896,17.190220,
10803,740020914,Berga-Tuna,58.741404,16.806165,
10804,740020915,Gammelsta,58.747564,16.619461,
10805,740020916,Sättersta,58.890748,17.223298,
10806,740020917,Larslund,58.777689,16.870571,
10807,740020918,Harlösa S,55.711652,13.518432,
10808,740020919,Oppeby (Eskilstunavägen),58.769963,16.985747,
10809,740020920,Husbygård,58.909208,16.809725,
10810,740020923,Glindran,58.853022,16.408724,
10811,740020925,Viala by,59.042869,15.947036,
10812,740020926,Österåker kyrka,59.122556,15.990282,
10813,740020927,Holmsjön Lillstugan,59.198181,16.479382,
10814,740020928,Nora Hitorp Övre,59.505188,15.040299,
10815,740020929,Lanna centrum,59.239596,14.918392,
10816,740020930,Degerfors Östra Kvarnberget,59.255793,14.441456,
10817,740020931,Norra Bro Broängsvägen,59.228242,15.252618,
10818,740020934,Axbergshammar,59.423179,15.178605,
10819,740020935,Bångbro Stråtvägen,59.863202,15.035206,
10820,740020936,Sundbyvik,59.258159,15.364485,
10821,740020937,Lilla Mon,59.472617,15.127304,
10822,740020938,Stora Mon,59.479830,15.089434,
10823,740020940,Vintrosavägen,59.244500,14.960462,
10824,740020941,Sanna (Vintrosa),59.241696,15.029132,
10825,740020942,Resta,59.222425,15.424908,
10826,740020943,Södra Dylta,59.419367,15.231958,
10827,740020944,Slyte,59.333683,15.527899,
10828,740020946,Tarsta,59.110000,15.327678,
10829,740020947,Karlslundsgatan,59.274034,15.200486,
10830,740020949,Bönerud,59.138823,15.610522,
10831,740020950,Rinkaby kyrka,59.314687,15.336658,
10832,740020951,Granbergsdal,59.401606,14.578489,
10833,740020955,Kvistbro kyrka,59.159848,14.816045,
10834,740020956,Katrinelundsvägen,59.384251,15.216064,
10835,740020957,Fingerboda,59.485374,15.136155,
10836,740020958,Dimbo gård,59.136947,15.773632,
10837,740020959,Spånga,59.344257,15.612100,
10838,740020961,Östertysslinge,59.278831,15.019655,
10839,740020962,Vasselhyttan,59.752617,15.144437,
10840,740020963,Villingsberg,59.280719,14.694841,
10841,740020964,Hjälmarsberg väg 207,59.261308,15.297577,
10842,740020966,Stortorp,59.235259,15.316885,
10843,740020967,Valldala,59.044986,14.926274,
10844,740020968,Hjälmarsnäsvägen,59.242159,15.402031,
10845,740020969,Näset,59.173036,15.157927,
10846,740020970,Rya skola,59.556974,15.239432,
10847,740020971,Kil kyrka,59.371912,15.083058,
10848,740020972,Hammarn,59.747045,14.498069,
10849,740020973,Avdala,59.445787,15.297454,
10850,740020975,Skärlingtorp,59.160898,14.772259,
10851,740020976,Valsta vägskäl,59.154336,15.515009,
10852,740020980,Glyxnäs,59.587930,18.853776,
10853,740020981,Venjan,60.952379,13.910058,
10854,740020982,Trångsviken ICA,63.332786,14.014782,
10855,740020986,Härnösand Riksbanken,62.632917,17.941383,
10856,740020987,Skövde Sandtorget,58.391495,13.846525,
10857,740020990,Huskvarna Esplanaden,57.791456,14.276474,
10858,740020991,Vaxholm Hotellkajen,59.401892,18.355676,
10859,740020993,Älvkarleby krysset,60.560556,17.464028,
10860,740020994,Norrahammar Slätten,57.710809,14.121167,
10861,740020995,Skarhult stn,55.807416,13.347205,
10862,740020996,Vadstena Hovtullen,58.445079,14.891877,
10863,740020998,Länna station Lennakatten,59.873025,17.961011,
10864,740021000,Almunge station Lennakatten,59.876043,18.047599,
10865,740021003,Lindås skola,56.614243,15.569342,
10866,740021004,Överbilla,63.311451,18.506042,
10867,740021005,Hjuvik,57.704844,11.711272,
10868,740021006,Mörsil E14 Brinkeboda,63.310286,13.645665,
10869,740021009,Backa,58.158627,11.461276,
10870,740021010,Kullavik,57.544406,11.939055,
10871,740021011,Kullavik Kullaviksvägen,57.546089,11.955877,
10872,740021012,Mariefred Hammarängen,59.261975,17.219466,
10873,740021013,Odenplan T-bana,59.342956,18.049704,
10874,740021015,Kornsjö,63.215247,18.425148,
10875,740021017,Älvkarleö Lanforsens vägskäl,60.536870,17.411561,
10876,740021018,Västanån Norra,60.584998,17.441631,
10877,740021019,Långsand Lillbrovägen,60.645651,17.535367,
10878,740021020,Örke,60.007358,17.529219,
10879,740021021,Karbo,59.898025,17.390673,
10880,740021022,Dalby kyrka,59.759498,17.570572,
10881,740021023,Hammarskog vägskäl,59.772555,17.548188,
10882,740021025,Fröstdal,63.244272,18.428415,
10883,740021026,Skogstibble kyrka,59.831488,17.318531,
10884,740021029,Skarhult slottet,55.804166,13.372168,
10885,740021031,Tvärnö Västra,60.205874,18.505562,
10886,740021033,Bengtsfors Majbergsdal,59.024974,12.243477,
10887,740021034,Ringenäs,56.684574,12.713971,
10888,740021035,Grythyttan Måltidens Hus,59.705908,14.544409,
10889,740021036,Irsta kyrka,59.598510,16.704960,
10890,740021037,Gåvsta skola,59.946264,17.878224,
10891,740021038,Lunda kyrka,59.666351,18.047994,
10892,740021039,Rosendal (Östuna),59.751100,17.911088,
10893,740021040,Lagga skola,59.796724,17.837330,
10894,740021042,Faringe kyrka,59.978996,18.173149,
10895,740021045,Västerbol,59.972446,18.139630,
10896,740021046,Skarhult skolan,55.801327,13.376700,
10897,740021049,Smålandsstenar Algatan,57.151911,13.399203,
10898,740021050,Viksta skola,60.077503,17.635328,
10899,740021051,Vattholma Stenby,60.006743,17.730461,
10900,740021052,Källsliden,55.796689,13.394868,
10901,740021053,Svista,59.933024,17.596579,
10902,740021055,Dannemora järnvägsövergången,60.197413,17.846123,
10903,740021056,Upplanda södra,60.224990,17.734181,
10904,740021061,Konradslund,60.476577,17.932929,
10905,740021062,Sikhjälma vägskäl,60.533116,17.835784,
10906,740021063,Griggebo,60.470428,17.878714,
10907,740021067,Skureå,63.333302,18.145306,
10908,740021069,Uberg,63.369900,17.975129,
10909,740021070,Stugusjö,63.384744,17.742923,
10910,740021071,Byvattnet,63.393758,17.631531,
10911,740021072,Happsta väg 348,63.334109,18.514558,
10912,740021073,Jutis,66.248398,17.208928,
10913,740021074,Gävle Vasaskolan,60.677056,17.141872,
10914,740021075,"Åmotfors, Vittenstensväg",59.770331,12.369304,
10915,740021076,Medåker kyrka,59.451993,15.757885,
10916,740021077,Norrby (Frövi),59.465312,15.328626,
10917,740021078,Yttersel,63.430126,18.355630,
10918,740021081,Ervalla gård,59.440174,15.248313,
10919,740021082,Finnerödja Mobäcksvägen,58.923269,14.440277,
10920,740021083,Striberg Gyttorpsvägen,59.544048,14.925987,
10921,740021084,Österfannbyn,63.451454,18.143335,
10922,740021085,Gyttorp Krutbruket,59.509338,14.964757,
10923,740021086,Ramsberg bruket,59.768382,15.312451,
10924,740021089,Fellingsbro Kungsvägen,59.430332,15.583399,
10925,740021092,Askersund Idrottsvägen,58.885598,14.910538,
10926,740021093,Missionshuset Åsbro,58.997275,15.050635,
10927,740021094,Ekeby kyrka,59.165837,15.272491,
10928,740021097,Hasselfors kvarnen,59.097859,14.648083,
10929,740021098,Karlskoga Värmlandsvägen,59.326838,14.513131,
10930,740021100,Laxå Sjukhem,58.979287,14.633788,
10931,740021101,Laxå E20,58.983194,14.629081,
10932,740021102,Laxå Centralskolan,58.985976,14.627003,
10933,740021104,Laxå Saltängsskolan,58.982210,14.613723,
10934,740021105,Fogdhyttan östra,59.518568,14.916228,
10935,740021106,Hallsberg Esplanaden,59.067591,15.099422,
10936,740021107,Degerfors Raka vägen,59.249826,14.438329,
10937,740021109,Hjulsjö Noravägen,59.782029,14.780241,
10938,740021110,Örebro Våghustorget,59.269689,15.210156,
10939,740021112,Hallsberg Nytorget,59.068630,15.098964,
10940,740021113,Laxå Postgatan,58.986182,14.619082,
10941,740021114,Åmme,58.885407,15.001589,
10942,740021115,Lindesberg Stafettgatan,59.600290,15.194538,
10943,740021116,Kilsmo Gästgivarvägen,59.067140,15.538427,
10944,740021118,Kumla Södra Kungsvägen,59.122094,15.153145,
10945,740021119,Hällabrottet Trilobiten,59.110965,15.225290,
10946,740021121,Forsaviken norra,58.734920,14.983984,
10947,740021122,Vasshammarsvägen,58.806632,14.953236,
10948,740021123,Hammarsvägen,59.145699,15.403588,
10949,740021124,Vattugården,63.490027,18.082287,
10950,740021125,Örebro Längbrotorg,59.282945,15.225327,
10951,740021126,Örebro Brunnsparken,59.248195,15.169522,
10952,740021127,Marka motell,59.037515,14.897375,
10953,740021128,Mark station,59.245199,15.280749,
10954,740021129,Hidingsta gård,59.209283,15.352338,
10955,740021132,Rinkaby handel,59.322894,15.327534,
10956,740021133,Kärsta,59.327580,15.500335,
10957,740021134,Hälglöt E18,59.343407,15.580313,
10958,740021135,Krogesta,59.326250,15.437622,
10959,740021140,Timsbron södra,59.357489,14.511402,
10960,740021143,Öfalla,59.401345,14.641069,
10961,740021144,Dohnafors,58.859416,14.802682,
10962,740021145,Dalkullen,58.702148,14.964193,
10963,740021147,Axsjö,58.829044,14.888261,
10964,740021148,Svennevad,59.018190,15.381352,
10965,740021151,Vikers kyrka,59.455145,14.891323,
10966,740021152,Bäcketorpsvägen,59.438313,14.758607,
10967,740021153,Nora Soltunet,59.527958,15.027448,
10968,740021154,Kvinnerstaskolan,59.356053,15.237897,
10969,740021155,Krösåsen,59.472561,14.494157,
10970,740021156,Källmo,59.389912,14.509215,
10971,740021159,Kävesta västra,59.129571,15.320699,
10972,740021160,Kåfalla,59.592843,15.416119,
10973,740021164,Brotorp,59.364200,15.417867,
10974,740021167,Vretstorp Fjugestavägen,59.032837,14.862109,
10975,740021168,Frötorp,59.360821,15.127288,
10976,740021169,Gölafallsvägen,59.324512,15.119300,
10977,740021170,Korsnäs,59.479832,15.329903,
10978,740021172,Gränbäcken,59.753156,14.772872,
10979,740021173,Gräveby,59.274699,15.062073,
10980,740021175,Gusselby skolan,59.646190,15.220975,
10981,740021176,Götabro,59.128906,14.989388,
10982,740021178,Hackvads Via,59.137736,14.971901,
10983,740021180,Örebro Haga centrum,59.276637,15.164623,
10984,740021182,Hargebaden,58.785188,14.964794,
10985,740021183,Hörken affären,60.022778,14.938073,
10986,740021189,Jädersbruk,59.412368,15.778316,
10987,740021190,Örebro Slottet,59.274673,15.214296,
10988,740021191,Jönköping Elmia,57.785481,14.230759,
10989,740021192,Kumla Klockarbacken,59.115183,15.160434,
10990,740021193,Klackavägen,59.604993,14.929070,
10991,740021195,Hällefors Klockarhagsskolan,59.785172,14.520030,
10992,740021196,Nordantjärnstorp,59.746288,15.485099,
10993,740021197,Örebro Konserthuset,59.271737,15.208419,
10994,740021200,Läggesta södra,58.910555,14.897501,
10995,740021203,Hallsberg Rangergatan,59.062359,15.069182,
10996,740021205,Mo Mokorset,59.106110,14.333587,
10997,740021206,Morskoga,59.703028,15.384925,
10998,740021207,Nasta,59.331288,15.352784,
10999,740021210,Karlskoga Nobelverkporten,59.343422,14.537985,
11000,740021211,Norra Billinge norra,59.399712,15.111036,
11001,740021212,Karlskoga Norra Bråten,59.354483,14.571717,
11002,740021213,Kumla Norrplan Mossbanegatan,59.139113,15.135106,
11003,740021214,Nydalen vändplats,58.701744,14.958614,
11004,740021217,Pilkrog skola,59.585848,15.443352,
11005,740021219,Karlskoga Sandviken,59.329032,14.565191,
11006,740021220,Rastorp,59.074098,14.529694,
11007,740021221,Karlskoga Rosendal,59.330839,14.547626,
11008,740021222,Örebro Rosta centrum,59.269983,15.188405,
11009,740021223,Sandbacken,59.464542,15.131452,
11010,740021225,Silverhöjden,60.031256,14.966463,
11011,740021226,Silverhöjden egnahem,60.043088,14.975261,
11012,740021227,Silverhöjden såg,60.037926,14.968070,
11013,740021228,Sikfors herrgård,59.801097,14.583965,
11014,740021229,Skråmmen,59.390851,14.615223,
11015,740021230,Skyberga,59.112289,15.013996,
11016,740021231,Kumla Smedstorp,59.145939,15.139411,
11017,740021232,Snavlunda skolan,58.965426,14.897466,
11018,740021233,Berglunda,59.237761,15.121273,
11019,740021234,Rabattvägen,59.219981,15.140874,
11020,740021235,Spannarboda kyrka,59.582499,15.499404,
11021,740021236,Stenboda,58.896835,14.732205,
11022,740021238,Nora Sunnanlid,59.511245,15.032161,
11023,740021239,Degersjövägen (Solb),63.796219,17.564885,
11024,740021240,Svinnersta,58.944769,14.873601,
11025,740021241,Svinnersta smedja,58.936802,14.899556,
11026,740021243,Folkets hus,60.050409,18.596151,
11027,740021244,Tomta,59.054575,15.053351,
11028,740021245,Tybble centrum,59.259242,15.240772,
11029,740021246,Tycke,58.999116,14.897152,
11030,740021247,Ullersätter,59.454486,15.449345,
11031,740021248,Örebro Universitetsgatan,59.256484,15.248426,
11032,740021251,Viby kyrka,59.058480,14.871340,
11033,740021253,Vrana,59.149425,15.331968,
11034,740021254,Västanvik Kagensvägen,58.682959,14.933932,
11035,740021255,Nykyrka Västra Ny kyrka,58.620171,14.972534,
11036,740021256,Nora Vågmästargatan,59.523937,15.035174,
11037,740021257,Kumla vårdcentral Kungsvägen,59.131458,15.146155,
11038,740021258,Trafikcenter,59.119771,15.231252,
11039,740021260,Ålsäng,59.417084,15.697983,
11040,740021263,Karlskoga Österledsskolan,59.331227,14.567571,
11041,740021264,Karlskoga Östra kyrkogården,59.342782,14.579910,
11042,740021265,Karlskoga Gesällgatan södra,59.327550,14.508887,
11043,740021266,Hyndevad väg 230,59.327768,16.422006,
11044,740021267,Kumlaanstalten,59.119360,15.127671,
11045,740021268,Karlskoga Centrumleden,59.325711,14.526278,
11046,740021274,Arboga Kungsörsvägen Teknikpk,59.394878,15.887929,
11047,740021275,Karlstad Drottninggatan,59.379297,13.498049,
11048,740021277,Hällberga centrum,59.317989,16.597268,
11049,740021278,Ribbingelund,59.319734,16.679643,
11050,740021279,Sundtorp (Gillberga),59.319526,16.377021,
11051,740021280,Alvesta,59.434658,16.657896,
11052,740021282,Barva kyrka,59.371513,16.788270,
11053,740021283,Ramsjögatan,58.991863,16.222047,
11054,740021287,Kumla,59.331593,17.223287,
11055,740021288,Mariefred vårdcentral,59.264340,17.216653,
11056,740021289,Mariefred Mariefredsskolan,59.261242,17.224134,
11057,740021291,Ekeby,59.466289,16.839984,
11058,740021292,Strängnäs Campus,59.385550,17.008607,
11059,740021293,Byle,58.983805,15.807132,
11060,740021295,Skogen,59.095029,16.032565,
11061,740021296,Ättersta,59.136851,15.967423,
11062,740021297,Kalkbrottsvillorna,59.160470,15.934479,
11063,740021299,Stettin,59.002992,16.149326,
11064,740021300,Högsjö station,59.039566,15.731240,
11065,740021301,Bergakorset,59.052514,15.807186,
11066,740021302,Ålsätter,59.022081,16.096259,
11067,740021303,Östra Vingåker kyrka,58.968027,16.113187,
11068,740021304,Tisnarebaden,58.924499,16.067350,
11069,740021305,Orrhammar Fjärilsvägen,59.079633,16.554020,
11070,740021306,Jäder kyrka,59.407883,16.689729,
11071,740021307,Nyköping Jupitervägen,58.756631,17.036596,
11072,740021310,Löta,58.908493,16.632991,
11073,740021313,Båresta vägskäl,59.083783,16.341062,
11074,740021314,Vargtorget,59.086343,16.304611,
11075,740021318,Katrineholm Duveholmshallen,58.980137,16.193840,
11076,740021319,Katrineholm Nyhemsskolan,58.991746,16.174732,
11077,740021320,Järvenskolorna,58.990353,16.202600,
11078,740021321,Katrineholm Djupvik,58.825692,16.317658,
11079,740021322,Östra Kulltorp,58.816731,16.482014,
11080,740021323,Gustavsborg,58.813713,16.457969,
11081,740021329,Trosa Utterviksvägen,58.901957,17.521629,
11082,740021330,Västerljung Erikslundsvägen,58.918164,17.439152,
11083,740021331,Tystberga kyrka,58.865813,17.250984,
11084,740021332,Eriksdal,58.849828,17.223775,
11085,740021333,Tystberga skola,58.844478,17.247220,
11086,740021334,Hässle,58.804984,17.251742,
11087,740021335,Lästringe kyrka,58.901466,17.311693,
11088,740021336,Tunabergs kyrka,58.644863,16.899887,
11089,740021337,Tuna Tunakorset,58.742100,16.843076,
11090,740021338,Tunaby,58.740976,16.833164,
11091,740021341,Sala Norrby kyrka,59.916066,16.627328,
11092,740021343,Nyköping Oppeby gård 217,58.769604,16.990558,
11093,740021344,Nyköping Oppeby torg,58.769098,16.980135,
11094,740021345,Öggestorp Nyborg,57.721448,14.386020,
11095,740021347,Banninge,59.118354,16.316564,
11096,740021348,Djulö kvarn,58.970056,16.202593,
11097,740021349,Knektbacken,59.145956,16.343778,
11098,740021350,Stattutgatan,57.788738,14.126280,
11099,740021351,Hovra,58.794315,17.003871,
11100,740021352,Segerstad,58.868513,17.014234,
11101,740021355,Skarpåker,58.869857,17.052349,
11102,740021356,Runtuna kyrka,58.890829,17.043112,
11103,740021357,Runnavägen,57.788609,14.119291,
11104,740021358,Bälinge vägskäl,58.845461,17.294277,
11105,740021359,Bäckafall,57.632016,14.638742,
11106,740021362,Avla Brandstation,59.128214,17.142900,
11107,740021363,Blacksta,59.133323,17.159275,
11108,740021364,Blackstabro,59.140553,17.152117,
11109,740021365,Heby,59.139077,17.213454,
11110,740021366,Vängsö flygplats,59.100070,17.220634,
11111,740021367,Vängsö,59.102996,17.227265,
11112,740021368,Norrtuna,59.079809,17.272177,
11113,740021369,Mälby,59.006151,17.340333,
11114,740021370,Torsvalla,58.964447,17.349362,
11115,740021372,"Kristinehamn, Skäringsbo",59.293123,14.108492,
11116,740021374,Strängnäs Karinslundsskolan,59.384693,17.044546,
11117,740021377,Sille,58.938801,17.426004,
11118,740021378,Nyköping Gripenskolan,58.751820,16.984562,
11119,740021379,Nyköping Husarvägen,58.747830,17.025523,
11120,740021380,Lista skola,59.312536,16.267304,
11121,740021381,Nyköping Liljas väg,58.754441,16.983580,
11122,740021383,Nyköping lasarett,58.759467,16.998507,
11123,740021385,Eskilstuna Mälarsjukhus/Sveav,59.361947,16.531189,
11124,740021387,Katrineholm Laggarhult,58.987975,16.246802,
11125,740021388,Kåsta vägskäl,59.062927,15.819318,
11126,740021389,Sävast Teknikvägen,65.755051,21.758291,
11127,740021391,Lövhagen,58.883797,17.316215,
11128,740021394,Södertälje Ottesångsvägen,59.203820,17.610884,
11129,740021395,Brenäs skola,58.914600,16.027462,
11130,740021396,Östra Borsökna,59.335613,16.431566,
11131,740021397,Karl Johansv,58.768488,16.979129,
11132,740021399,Mesta Gärdesvägen,59.348966,16.451041,
11133,740021401,Marietorp,59.206255,17.191359,
11134,740021402,Marsjö,58.995598,15.784082,
11135,740021403,Nyköping Marsvägen,58.759198,17.036704,
11136,740021406,Skansen,59.304617,16.635719,
11137,740021407,Sjösa såg,58.780931,17.096711,
11138,740021408,Nyköping Sjösakvarnen,58.756699,17.010369,
11139,740021409,Skogstorp Skogstorpsskolan,59.320770,16.477553,
11140,740021410,Lycketorp,57.580144,14.492020,
11141,740021411,Skedevi kyrka,58.938557,15.879971,
11142,740021412,Eskilstuna Skiftingehus,59.387859,16.539890,
11143,740021413,Katrineholm Karosserigatan,58.994078,16.172286,
11144,740021416,Peresjö,63.482092,18.579522,
11145,740021421,Torshälla Säby,59.416447,16.490965,
11146,740021426,Björkö,58.715358,17.020453,
11147,740021427,Nyköping Rosenkällagården,58.755264,17.040608,
11148,740021428,Nyköping Rosvalla,58.746779,17.039686,
11149,740021429,Nyköping Oxbacken/Hargsvägen,58.774491,17.001045,
11150,740021430,Nyköping Spindelplan,58.778056,16.984379,
11151,740021431,Nyköping Stadshuset,58.752073,17.009605,
11152,740021432,Nyköping Spinnarvägen,58.760594,17.010504,
11153,740021434,Vingåker Spångavägen,59.034491,15.848462,
11154,740021435,Vingåker Sävsta,59.036471,15.878404,
11155,740021436,Vingåker Sävstaskolan,59.033662,15.876361,
11156,740021437,Vännevad,59.027264,16.122003,
11157,740021439,Torstorp,58.739201,17.228062,
11158,740021440,Tunafors,59.358942,16.530879,
11159,740021444,Örsta,59.294737,16.540851,
11160,740021447,Rabo,59.293833,16.045378,
11161,740021457,Ökna,59.084842,16.314497,
11162,740021458,Blomen,58.705463,16.893953,
11163,740021459,Sparreholm Åsen,59.073304,16.816393,
11164,740021461,Nyköping Storkvägen,58.753765,17.050783,
11165,740021462,Nyköping Vårdcentral Åsidan,58.760268,16.999226,
11166,740021464,Strängnäs Vasaskolan,59.374874,17.024203,
11167,740021466,Sulsta,58.836445,17.244531,
11168,740021471,Brunnsåkerskorset,59.440818,16.964475,
11169,740021473,Strängnäs Bäckvägen,59.358659,17.012843,
11170,740021474,Eskilstuna Brottsta,59.375883,16.467982,
11171,740021475,Nyköping Brandholmen,58.744966,17.043387,
11172,740021476,Nyköping Brandkärrsskolan,58.768316,17.018152,
11173,740021477,Laxne Fjäderfabriken,59.163860,17.186357,
11174,740021480,Stora Valla,59.106832,17.126725,
11175,740021481,Tibblevägen,59.091135,17.122702,
11176,740021484,Eskilstuna Fröslunda centrum,59.355503,16.499688,
11177,740021485,Eskilstuna Sturegatan,59.356843,16.499117,
11178,740021487,Nyköping Isaksdal,58.761074,17.023412,
11179,740021488,Nyköping Folkungagården,58.750889,17.014297,
11180,740021489,Arnö Flättnaleden,58.718203,17.027231,
11181,740021490,Trafikplats Hållet,58.765369,16.983414,
11182,740021491,Nyköping Gruvvägen 46,58.763359,17.017219,
11183,740021496,Nyköping Nya kyrkogården,58.761558,16.980002,
11184,740021499,Näsby,58.866703,17.153655,
11185,740021500,Gustavsbergsstigen Ost,58.769440,17.024621,
11186,740021501,Nyköping Polishuset,58.748769,17.015398,
11187,740021502,Nyköping Folkets Park,58.762374,17.021712,
11188,740021503,Nyköping Vintervägen,58.754093,17.023946,
11189,740021504,Nyköping Östra Bergen,58.753161,17.021909,
11190,740021505,Nyköping Ekensberg vårdcentral,58.760476,17.034451,
